id,filtered_words_array,features,label_index
F223,"['total', 'particular', 'society', 'movie', 'box', 'two', 'opportunity', 'me.', 'school', 'return', 'total', 'push', 'station', 'yes.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[327,503,635,1439,2259,2601,2679,4728,5177,5850,5978,6279,6976,7281,7922,7936,8338,8415,8984,9813],[3.8187108282864943,0.691153161953081,4.137164559405029,3.577548771469606,2.8154087194227095,5.523458920524919,4.607168188650764,4.830311739964974,5.117993812416755,0.691153161953081,4.42484663185681,8.03876304749729,4.607168188650764,0.6832166123573445,3.8187108282864943,0.691153161953081,0.691153161953081,4.270695952029551,4.137164559405029,2.997730276216664])",0.0
R221,"['trial', 'ago', 'news.', 'tax', 'continue', 'stop', 'best', 'ability.', 'hundred', 'data', 'call', 'account.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[226,743,763,796,1195,1695,1896,3410,3614,4506,4687,5146,5175,6587,6944,9211,9462],[5.523458920524919,3.6516567436233283,4.137164559405029,4.270695952029551,3.7316994512968646,3.914021008090819,4.42484663185681,3.914021008090819,0.6753425559264385,0.691153161953081,0.6832166123573445,4.270695952029551,4.42484663185681,4.019381523748645,2.7826188965997183,5.117993812416755,0.691153161953081])",1.0
R173,"['water', 'find', 'second', 'source', 'ten', 'let.', 'brother', 'late', 'military.', 'whole', 'record', 'water.', 'put', 'conference', 'western', 'full', 'serious', 'yeah', 'soon', 'his.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[291,524,627,821,1041,1117,2059,2589,3079,3249,3564,3614,3754,3973,4347,4439,4506,4687,5085,5657,7510,7721,8871,8897,9256,9462],[4.270695952029551,3.6516567436233283,4.019381523748645,2.849310271098391,3.577548771469606,4.270695952029551,2.7200985396183848,3.383392757028649,4.019381523748645,3.8187108282864943,5.523458920524919,0.6753425559264385,5.117993812416755,5.523458920524919,4.019381523748645,5.523458920524919,0.691153161953081,0.6832166123573445,3.5085558999826545,4.019381523748645,3.914021008090819,4.137164559405029,4.019381523748645,4.607168188650764,4.270695952029551,0.691153161953081])",1.0
F249,"['involve', 'piece', 'economic', 'take', 'drug', 'scene.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,855,2066,3133,5850,6271,7281,7860,7936,8338,9144,9372,9876],[0.691153161953081,4.830311739964974,2.7508701982851385,4.019381523748645,0.691153161953081,4.137164559405029,0.6832166123573445,2.849310271098391,0.691153161953081,0.691153161953081,2.6902455764687034,4.42484663185681,2.7508701982851385])",0.0
F112,"['challenge', 'represent', 'country', 'possible', 'by.', 'upon', 'performance', 'affect', 'consider.', 'entire', 'let', 'leave', 'onto', 'leg.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1238,1804,2259,2913,4319,5850,5935,6055,6100,6735,6751,7281,7870,7936,8267,8338,8717,8824,9351,9813],[0.691153161953081,5.117993812416755,4.830311739964974,2.8154087194227095,3.577548771469606,3.914021008090819,0.691153161953081,4.830311739964974,4.607168188650764,4.019381523748645,4.42484663185681,5.117993812416755,0.6832166123573445,4.137164559405029,0.691153161953081,4.270695952029551,0.691153161953081,3.914021008090819,4.270695952029551,4.607168188650764,2.997730276216664])",0.0
R058,"['wide', 'treat', 'nation', 'ok', 'wonder', 'space.', 'sister', 'former', 'together', 'raise', 'according.', 'interest', 'happy', 'line', 'wrong', 'medical', 'need.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[70,1098,1182,2645,2836,3521,3527,3614,4014,4160,4506,4687,4723,4991,5347,5432,6512,6544,8268,8312,8750,9462,9907],[4.137164559405029,3.577548771469606,3.8187108282864943,4.42484663185681,3.914021008090819,3.914021008090819,4.270695952029551,0.6753425559264385,4.137164559405029,4.42484663185681,0.691153161953081,0.6832166123573445,4.270695952029551,2.60568818844064,4.137164559405029,2.7508701982851385,4.019381523748645,4.830311739964974,4.019381523748645,3.914021008090819,3.6516567436233283,0.691153161953081,5.117993812416755])",1.0
R159,"['market', 'old', 'paper.', 'offer', 'green', 'interest', 'government', 'painting', 'leave', 'often.', 'stage', 'mr', 'beautiful', 'left', 'evening.', 'serve', 'probably', 'career', 'federal', 'imagine', 'time', 'soon', 'year.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[30,70,551,633,1034,1041,1273,1662,1725,2259,2297,2647,2657,2913,2958,3614,4011,4506,4687,4930,5301,7083,7517,8157,8757,9034,9144,9462,9766],[3.914021008090819,4.137164559405029,3.914021008090819,4.42484663185681,4.137164559405029,3.577548771469606,3.577548771469606,3.7316994512968646,4.137164559405029,2.8154087194227095,4.137164559405029,4.270695952029551,3.4440173788450834,3.577548771469606,4.019381523748645,0.6753425559264385,4.830311739964974,0.691153161953081,0.6832166123573445,3.6516567436233283,5.117993812416755,4.607168188650764,5.117993812416755,3.914021008090819,4.42484663185681,2.8844015909096608,2.6902455764687034,0.691153161953081,4.830311739964974])",1.0
R029,"['piece', 'style', 'ask', 'cut.', 'project', 'time', 'price', 'might', 'early', 'thank.', 'speech', 'factor.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[502,798,1738,2230,3133,3507,3614,3924,4092,4506,4687,4898,5416,8000,8157,9034,9144,9462],[4.137164559405029,5.117993812416755,4.270695952029551,4.270695952029551,4.019381523748645,3.914021008090819,0.6753425559264385,4.137164559405029,4.137164559405029,0.691153161953081,0.6832166123573445,5.117993812416755,5.523458920524919,4.607168188650764,3.914021008090819,2.8844015909096608,2.6902455764687034,0.691153161953081])",1.0
R126,"['name', 'think', 'product', 'girl.', 'front', 'guy', 'contain', 'just.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[15,94,447,504,1457,2335,3614,4506,4687,7066,7370,7493,9462],[3.8187108282864943,4.42484663185681,4.42484663185681,4.270695952029551,5.523458920524919,4.137164559405029,0.6753425559264385,0.691153161953081,0.6832166123573445,2.849310271098391,5.117993812416755,4.019381523748645,0.691153161953081])",1.0
R132,"['level', 'clear', 'capital', 'newspaper.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[1499,1611,3614,4506,4687,4737,5047,6541,9462],[4.019381523748645,4.019381523748645,0.6753425559264385,0.691153161953081,0.6832166123573445,4.830311739964974,2.60568818844064,4.019381523748645,0.691153161953081])",1.0
R025,"['deal', 'protect', 'order', 'per', 'within', 'from.', 'teacher', 'white', 'fight', 'policy', 'lot', 'white.', 'pretty', 'establish', 'simple', 'trade.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[298,1226,1433,2526,2913,2923,3495,3556,3614,3919,4142,4506,4687,4943,5843,6877,7166,7235,8708,9462,9817],[4.270695952029551,4.137164559405029,4.270695952029551,4.607168188650764,3.577548771469606,3.914021008090819,5.117993812416755,2.849310271098391,0.6753425559264385,4.42484663185681,4.270695952029551,0.691153161953081,0.6832166123573445,4.137164559405029,4.270695952029551,5.523458920524919,4.830311739964974,4.42484663185681,3.5085558999826545,0.691153161953081,3.577548771469606])",1.0
F214,"['particular', 'move', 'conference', 'key', 'there.', 'new', 'minute', 'season', 'contain', 'sense.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[353,503,585,2358,3131,3357,3892,5657,5804,5850,6282,6747,7281,7493,7936,8338,8984],[4.019381523748645,0.691153161953081,3.914021008090819,4.137164559405029,4.270695952029551,3.577548771469606,2.5530444549552183,4.019381523748645,4.830311739964974,0.691153161953081,4.270695952029551,2.5530444549552183,0.6832166123573445,4.019381523748645,0.691153161953081,0.691153161953081,4.137164559405029])",0.0
R177,"['benefit', 'summer', 'recognize', 'lawyer', 'might', 'own.', 'peace', 'including', 'follow', 'daughter.', 'assume', 'accept', 'thought', 'civil', 'half', 'real.', 'politics', 'activity', 'usually', 'music', 'worker', 'need', 'knowledge.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[55,593,1780,2657,2664,2676,2990,3614,3924,4506,4687,5653,5887,5963,6370,6537,6697,6805,6836,6944,7334,7813,8110,8171,9021,9367,9462,9481],[3.914021008090819,4.137164559405029,3.7316994512968646,3.4440173788450834,4.019381523748645,4.42484663185681,3.7316994512968646,0.6753425559264385,4.137164559405029,0.691153161953081,0.6832166123573445,4.607168188650764,3.914021008090819,5.117993812416755,4.607168188650764,4.42484663185681,4.42484663185681,5.523458920524919,4.830311739964974,2.7826188965997183,4.019381523748645,4.42484663185681,4.830311739964974,3.914021008090819,4.607168188650764,4.019381523748645,0.691153161953081,3.8187108282864943])",1.0
R196,"['area', 'policy', 'thousand', 'citizen', 'something', 'reveal', 'field', 'beat.', 'win', 'see', 'rock', 'wife', 'full.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[8,574,1507,2398,3021,3614,4142,4506,4687,4991,5354,5432,5649,6798,7074,8993,9462,9612,9826],[4.607168188650764,4.270695952029551,4.019381523748645,4.137164559405029,4.607168188650764,0.6753425559264385,4.270695952029551,0.691153161953081,0.6832166123573445,2.60568818844064,4.270695952029551,2.7508701982851385,4.607168188650764,4.42484663185681,3.0811118851557153,5.523458920524919,0.691153161953081,5.523458920524919,4.42484663185681])",1.0
R135,"['huge', 'agency', 'decision', 'single.', 'rise', 'manager', 'data', 'money', 'suggest.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[765,1652,1695,2193,2198,3478,3489,3614,4506,4687,4816,4991,5432,6103,9462],[4.019381523748645,4.137164559405029,3.914021008090819,4.019381523748645,4.270695952029551,4.830311739964974,5.523458920524919,0.6753425559264385,0.691153161953081,0.6832166123573445,4.019381523748645,2.60568818844064,2.7508701982851385,4.270695952029551,0.691153161953081])",1.0
F152,"['story', 'commercial', 'summer', 'power.', 'thought', 'participant', 'great', 'color', 'support.', 'yes', 'base', 'official', 'discover', 'case.', 'marriage', 'message', 'american', 'notice.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[55,503,659,750,1029,2259,2715,4170,5044,5396,5850,6229,6443,6752,6855,7281,7366,7652,7936,8173,8338,8485,9481,9813,9832],[3.914021008090819,0.691153161953081,5.523458920524919,4.830311739964974,4.270695952029551,2.8154087194227095,4.137164559405029,4.42484663185681,4.270695952029551,4.270695952029551,0.691153161953081,4.270695952029551,3.383392757028649,5.523458920524919,4.830311739964974,0.6832166123573445,4.607168188650764,4.137164559405029,0.691153161953081,3.7316994512968646,0.691153161953081,4.019381523748645,3.8187108282864943,2.997730276216664,3.914021008090819])",0.0
F180,"['method', 'picture', 'notice', 'pattern', 'here.', 'way', 'business', 'thus', 'low', 'man', 'ball.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,617,1525,2481,2569,3892,5374,5684,5850,5947,6015,6747,7008,7281,7936,8338,8411,9391],[0.691153161953081,4.607168188650764,4.019381523748645,3.8187108282864943,3.6516567436233283,2.5530444549552183,4.019381523748645,4.019381523748645,0.691153161953081,5.117993812416755,4.270695952029551,2.5530444549552183,5.117993812416755,0.6832166123573445,0.691153161953081,0.691153161953081,3.6516567436233283,3.7316994512968646])",0.0
F003,"['knowledge', 'center', 'american', 'treat', 'coach', 'physical.', 'play', 'western', 'group', 'policy', 'peace', 'draw.', 'computer', 'campaign', 'possible', 'order.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,524,1116,1480,2173,3514,3759,3892,4142,5564,5850,6100,6675,6697,6747,7281,7652,7766,7864,7936,8151,8338,8750],[0.691153161953081,3.6516567436233283,5.117993812416755,4.137164559405029,4.270695952029551,4.137164559405029,4.830311739964974,2.5530444549552183,4.270695952029551,4.42484663185681,0.691153161953081,4.019381523748645,4.607168188650764,4.42484663185681,2.5530444549552183,0.6832166123573445,4.137164559405029,4.137164559405029,3.914021008090819,0.691153161953081,4.019381523748645,0.691153161953081,3.6516567436233283])",0.0
F244,"['movement', 'close', 'million.', 'mind', 'box', 'popular', 'majority.', 'various', 'key', 'century', 'spring', 'station.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1290,1644,3131,3184,3486,3497,3709,4921,5294,5850,6148,6647,7281,7724,7841,7922,7936,8338],[0.691153161953081,5.117993812416755,4.137164559405029,4.270695952029551,2.7826188965997183,2.849310271098391,4.019381523748645,4.42484663185681,2.849310271098391,4.607168188650764,0.691153161953081,3.8187108282864943,4.607168188650764,0.6832166123573445,4.607168188650764,4.137164559405029,3.8187108282864943,0.691153161953081,0.691153161953081])",0.0
F194,"['realize', 'need', 'floor', 'analysis.', 'boy', 'million', 'effect.', 'well', 'support', 'example', 'likely.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[157,503,1582,1890,2066,4319,5850,6421,6537,7281,7936,8113,8217,8338,8651,9606,9876],[7.463398902593729,0.691153161953081,3.8187108282864943,4.607168188650764,2.7508701982851385,3.914021008090819,0.691153161953081,4.830311739964974,4.42484663185681,0.6832166123573445,0.691153161953081,5.523458920524919,4.270695952029551,0.691153161953081,3.914021008090819,4.270695952029551,2.7508701982851385])",0.0
R044,"['teacher', 'relationship', 'let', 'wrong', 'professor', 'morning', 'operation', 'ready.', 'skin', 'inside', 'send', 'yard', 'team.', 'practice', 'half', 'majority', 'road', 'cold.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[424,1630,1780,2543,3160,3614,3978,4260,4280,4506,4687,5523,5725,5833,5922,6021,6512,6944,8267,8708,9066,9244,9462],[3.914021008090819,5.117993812416755,3.7316994512968646,4.019381523748645,4.607168188650764,0.6753425559264385,5.523458920524919,4.019381523748645,4.830311739964974,0.691153161953081,0.6832166123573445,4.137164559405029,4.607168188650764,5.117993812416755,4.270695952029551,4.607168188650764,4.019381523748645,2.7826188965997183,4.270695952029551,3.5085558999826545,4.42484663185681,4.137164559405029,0.691153161953081])",1.0
R141,"['hospital', 'evening', 'group', 'language', 'form.', 'team', 'shoulder', 'different', 'budget', 'issue', 'morning.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[468,1716,3614,4115,4249,4506,4687,4930,4991,5286,6616,6683,6756,7766,9034,9144,9462],[4.42484663185681,4.607168188650764,0.6753425559264385,5.117993812416755,4.830311739964974,0.691153161953081,0.6832166123573445,3.6516567436233283,2.60568818844064,3.7316994512968646,4.137164559405029,4.830311739964974,3.914021008090819,4.137164559405029,2.8844015909096608,2.6902455764687034,0.691153161953081])",1.0
R188,"['everyone', 'today', 'owner', 'stop.', 'best', 'society', 'east', 'arm', 'draw', 'term', 'strategy.', 'give', 'wall', 'impact', 'long', 'oil.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[327,763,821,1972,1990,2059,2188,3614,3783,3984,4506,4687,6053,6404,6576,6917,7516,8167,8893,8904,9462,9806],[3.8187108282864943,4.137164559405029,2.849310271098391,5.117993812416755,5.523458920524919,2.7200985396183848,4.607168188650764,0.6753425559264385,4.137164559405029,4.607168188650764,0.691153161953081,0.6832166123573445,3.577548771469606,3.914021008090819,4.270695952029551,5.117993812416755,4.830311739964974,3.914021008090819,3.7316994512968646,4.42484663185681,0.691153161953081,3.914021008090819])",1.0
F010,"['last', 'blood', 'rest', 'modern.', 'federal', 'forget', 'quality', 'three', 'cold', 'network', 'trial.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[78,503,633,650,2359,2708,3032,3506,3920,3989,5850,5925,7146,7281,7936,8338,9152],[4.830311739964974,0.691153161953081,4.42484663185681,2.958509563063383,4.607168188650764,4.42484663185681,4.607168188650764,4.607168188650764,3.914021008090819,5.117993812416755,0.691153161953081,4.137164559405029,4.270695952029551,0.6832166123573445,0.691153161953081,0.691153161953081,4.42484663185681])",0.0
R106,"['law', 'ready', 'knowledge', 'common', 'cell.', 'learn', 'purpose', 'note', 'successful', 'present', 'recently.', 'current', 'whether', 'color', 'someone', 'stop', 'network.', 'second', 'hair', 'value', 'think', 'nearly', 'likely', 'resource', 'all.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[309,796,1031,1535,1670,2335,2866,3406,3614,3671,3979,4506,4687,5659,5967,6332,6557,7403,7515,7664,7864,8089,8130,8549,9034,9144,9189,9256,9462,9832,9909],[4.607168188650764,4.270695952029551,5.117993812416755,4.607168188650764,4.270695952029551,4.137164559405029,4.137164559405029,3.914021008090819,0.6753425559264385,4.607168188650764,4.42484663185681,0.691153161953081,0.6832166123573445,5.117993812416755,4.270695952029551,4.270695952029551,3.8187108282864943,4.270695952029551,4.607168188650764,4.270695952029551,3.914021008090819,3.914021008090819,4.270695952029551,4.830311739964974,2.8844015909096608,2.6902455764687034,4.607168188650764,4.270695952029551,0.691153161953081,3.914021008090819,4.42484663185681])",1.0
